FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
1,142551,21558959,8322512,313,8179075,8304387,104,1457337,4100970,3914720,260,90597950,34234523,730,
1,95052,20354277,4961435,521,7626786,6389657,156,1304421,4206490,5434454,157,82640958,31718858,885,
1,149478,22342288,4779665,261,8979853,7709755,156,1129786,3797273,4115762,156,87169529,33756452,1979,
1,109166,21757447,4916070,312,7782828,10051514,157,1392232,3932689,3959929,208,88388847,33933483,2188,
1,152655,21162085,4818154,365,7862775,6381948,156,1277755,3833679,5316693,417,82738040,31633077,573,
1,176875,23816031,4878623,416,8661417,7986993,156,1221244,3801961,4122064,156,88654678,33734681,834,
1,117187,19624437,5075809,469,7754650,9392559,209,1658117,4266074,3916388,104,86144065,33972909,4895,
1,138437,18476005,5157787,313,8049493,6411844,209,1326191,4099928,5460182,157,81107892,31678858,833,
1,306561,24620507,4756435,364,9038655,8287408,261,1273223,4061700,4095709,208,90349983,33620723,1771,
1,107916,18065799,4938987,2708,7923451,9748234,521,1427493,4382271,4074043,156,85108081,34112805,989,
1,144010,21157972,4867893,677,7911629,6263668,208,1218796,4049356,5391641,104,83019133,31695524,2031,
1,189166,22573069,4734612,261,8657302,8098919,208,1261244,3998887,4025033,156,87880880,34063795,833,
1,126562,23360200,5302266,312,8293658,8404178,156,1326816,4009616,3926543,157,89794830,34570875,1511,
1,101093,18945898,6831842,260,7593765,6182262,156,1114942,3976648,5473464,625,82523145,31734431,730,
1,254842,21206513,4815289,312,8671781,7713453,208,1274994,3919668,3895085,156,86305679,34189367,3802,
1,132291,20006519,5453516,313,7608817,6403772,208,1304629,3906960,5513150,156,82700176,31786826,677,
1,170520,21943905,4723988,365,8476470,7686317,156,1253275,3924773,3969512,208,86831875,34262335,
